Team,Year,totalWins,totalLosses,BowlAppearances,BowlWins,All_Time_Win_Pct
texas-am,1933.0,185.0,68.0,1,1,0.7312252964426877
texas-am,1934.0,187.0,75.0,1,1,0.7137404580152672
texas-am,1935.0,190.0,82.0,1,1,0.6985294117647058
texas-am,1936.0,198.0,85.0,1,1,0.6996466431095406
texas-am,1937.0,203.0,87.0,1,1,0.7
texas-am,1938.0,207.0,91.0,1,1,0.6946308724832215
texas-am,1939.0,218.0,91.0,2,2,0.7055016181229773
texas-am,1940.0,227.0,92.0,3,3,0.7115987460815048
texas-am,1941.0,236.0,94.0,4,3,0.7151515151515152
texas-am,1942.0,240.0,99.0,4,3,0.7079646017699115
texas-am,1943.0,247.0,101.0,5,3,0.7097701149425287
texas-am,1944.0,254.0,105.0,5,3,0.7075208913649025
texas-am,1945.0,260.0,109.0,5,3,0.7046070460704607
texas-am,1946.0,264.0,115.0,5,3,0.6965699208443272
texas-am,1947.0,267.0,121.0,5,3,0.6881443298969072
texas-am,1948.0,267.0,130.0,5,3,0.672544080604534
texas-am,1949.0,268.0,138.0,5,3,0.6600985221674877
texas-am,1950.0,275.0,142.0,6,4,0.6594724220623501
texas-am,1951.0,280.0,145.0,6,4,0.6588235294117647
texas-am,1952.0,283.0,151.0,6,4,0.652073732718894
texas-am,1953.0,287.0,156.0,6,4,0.6478555304740407
texas-am,1954.0,288.0,165.0,6,4,0.6357615894039735
texas-am,1955.0,295.0,167.0,6,4,0.6385281385281385
texas-am,1956.0,304.0,167.0,6,4,0.6454352441613588
texas-am,1957.0,312.0,170.0,7,4,0.6473029045643154
texas-am,1958.0,316.0,176.0,7,4,0.6422764227642277
texas-am,1959.0,319.0,183.0,7,4,0.6354581673306773
texas-am,1960.0,320.0,189.0,7,4,0.6286836935166994
texas-am,1961.0,324.0,194.0,7,4,0.6254826254826255
texas-am,1962.0,327.0,201.0,7,4,0.6193181818181818
texas-am,1963.0,329.0,208.0,7,4,0.6126629422718808
texas-am,1964.0,330.0,217.0,7,4,0.603290676416819
texas-am,1965.0,333.0,224.0,7,4,0.59784560143626575
texas-am,1966.0,337.0,229.0,7,4,0.5954063604240283
texas-am,1967.0,344.0,233.0,8,5,0.5961871750433275
texas-am,1968.0,347.0,240.0,8,5,0.5911413969335605
texas-am,1969.0,350.0,247.0,8,5,0.5862646566164154
texas-am,1970.0,352.0,256.0,8,5,0.5789473684210527
texas-am,1971.0,357.0,262.0,8,5,0.5767366720516963
texas-am,1972.0,360.0,270.0,8,5,0.5714285714285714
texas-am,1973.0,365.0,276.0,8,5,0.5694227769110765
texas-am,1974.0,373.0,279.0,8,5,0.5720858895705522
texas-am,1975.0,383.0,281.0,9,5,0.5768072289156626
texas-am,1976.0,393.0,283.0,10,6,0.5813609467455622
texas-am,1977.0,401.0,287.0,11,6,0.5828488372093024
texas-am,1978.0,409.0,291.0,12,7,0.5842857142857143
texas-am,1979.0,415.0,296.0,12,7,0.5836849507735584
texas-am,1980.0,419.0,303.0,12,7,0.5803324099722992
texas-am,1981.0,426.0,308.0,13,8,0.5803814713896458
texas-am,1982.0,431.0,314.0,13,8,0.5785234899328859
texas-am,1983.0,436.0,319.0,13,8,0.5774834437086093
texas-am,1984.0,442.0,324.0,13,8,0.577023498694517
texas-am,1985.0,452.0,326.0,14,9,0.5809768637532133
texas-am,1986.0,461.0,329.0,15,9,0.5835443037974684
texas-am,1987.0,471.0,331.0,16,10,0.587281795511222
texas-am,1988.0,478.0,336.0,16,10,0.5872235872235873
texas-am,1989.0,486.0,340.0,17,10,0.5883777239709443
texas-am,1990.0,495.0,343.0,18,11,0.5906921241050119
texas-am,1991.0,505.0,345.0,19,11,0.5941176470588235
texas-am,1992.0,517.0,346.0,20,11,0.5990730011587485
texas-am,1993.0,527.0,348.0,21,11,0.6022857142857143
texas-am,1994.0,537.0,348.0,21,11,0.6067796610169491
texas-am,1995.0,546.0,351.0,22,12,0.6086956521739131
texas-am,1996.0,552.0,357.0,22,12,0.6072607260726073
texas-am,1997.0,561.0,361.0,23,12,0.6084598698481561
texas-am,1998.0,572.0,364.0,24,12,0.6111111111111112
texas-am,1999.0,580.0,368.0,25,12,0.6118143459915611
texas-am,2e3,587.0,373.0,26,12,0.6114583333333333
texas-am,2001.0,595.0,377.0,27,13,0.6121399176954733
texas-am,2002.0,601.0,383.0,27,13,0.6107723577235772
texas-am,2003.0,605.0,391.0,27,13,0.607429718875502
texas-am,2004.0,612.0,396.0,28,13,0.6071428571428571
texas-am,2005.0,617.0,402.0,28,13,0.60549558390579
texas-am,2006.0,626.0,406.0,29,13,0.6065891472868217
texas-am,2007.0,633.0,412.0,30,13,0.6057416267942584
texas-am,2008.0,637.0,420.0,30,13,0.6026490066225165
texas-am,2009.0,643.0,427.0,31,13,0.6009345794392523
texas-am,2010.0,652.0,431.0,32,13,0.6020313942751616
texas-am,2011.0,659.0,437.0,33,14,0.6012773722627737
texas-am,2012.0,670.0,439.0,34,15,0.6041478809738503
texas-am,2013.0,679.0,443.0,35,16,0.6051693404634582
texas-am,2014.0,687.0,448.0,36,17,0.6052863436123348
texas-am,2015.0,695.0,453.0,37,17,0.6054006968641115
texas-am,2016.0,703.0,458.0,38,17,0.6055124892334195
texas-christian,1903.0,0.0,7.0,0,0,0.0
texas-christian,1904.0,1.0,11.0,0,0,0.08333333333333333
texas-christian,1905.0,5.0,15.0,0,0,0.25
texas-christian,1906.0,7.0,20.0,0,0,0.25925925925925924
texas-christian,1907.0,11.0,22.0,0,0,0.3333333333333333
texas-christian,1908.0,17.0,25.0,0,0,0.40476190476190477
texas-christian,1909.0,22.0,27.0,0,0,0.4489795918367347
texas-christian,1910.0,24.0,33.0,0,0,0.42105263157894735
texas-christian,1914.0,28.0,37.0,0,0,0.4307692307692308
texas-christian,1915.0,32.0,42.0,0,0,0.43243243243243246
texas-christian,1916.0,38.0,44.0,0,0,0.4634146341463415
texas-christian,1917.0,46.0,46.0,0,0,0.5
texas-christian,1918.0,50.0,48.0,0,0,0.5102040816326531
texas-christian,1919.0,52.0,54.0,0,0,0.49056603773584906
texas-christian,1920.0,61.0,55.0,1,0,0.5258620689655172
texas-christian,1921.0,67.0,58.0,1,0,0.536
texas-christian,1922.0,69.0,63.0,1,0,0.5227272727272727
texas-christian,1923.0,73.0,68.0,1,0,0.5177304964539007
texas-christian,1924.0,77.0,73.0,1,0,0.5133333333333333
texas-christian,1925.0,84.0,74.0,1,0,0.5316455696202531
texas-christian,1926.0,90.0,75.0,1,0,0.5454545454545454
texas-christian,1927.0,94.0,78.0,1,0,0.5465116279069767
texas-christian,1928.0,102.0,80.0,1,0,0.5604395604395604
texas-christian,1929.0,111.0,80.0,1,0,0.581151832460733
texas-christian,1930.0,120.0,82.0,1,0,0.594059405940594
texas-christian,1931.0,129.0,84.0,1,0,0.6056338028169014
texas-christian,1932.0,139.0,84.0,1,0,0.6233183856502242
texas-christian,1933.0,148.0,86.0,1,0,0.6324786324786325
texas-christian,1934.0,156.0,90.0,1,0,0.6341463414634146
texas-christian,1935.0,168.0,91.0,2,1,0.6486486486486487
texas-christian,1936.0,177.0,93.0,3,2,0.6555555555555556
texas-christian,1937.0,181.0,97.0,3,2,0.6510791366906474
texas-christian,1938.0,192.0,97.0,4,3,0.6643598615916955
texas-christian,1939.0,195.0,104.0,4,3,0.6521739130434783
texas-christian,1940.0,198.0,111.0,4,3,0.6407766990291263
texas-christian,1941.0,205.0,114.0,5,3,0.6426332288401254
texas-christian,1942.0,212.0,117.0,5,3,0.6443768996960486
texas-christian,1943.0,214.0,123.0,5,3,0.6350148367952523
texas-christian,1944.0,221.0,126.0,6,3,0.6368876080691642
texas-christian,1945.0,226.0,131.0,6,3,0.6330532212885154
texas-christian,1946.0,228.0,138.0,6,3,0.6229508196721312
texas-christian,1947.0,232.0,143.0,7,3,0.6186666666666667
texas-christian,1948.0,236.0,148.0,7,3,0.6145833333333334
texas-christian,1949.0,242.0,151.0,7,3,0.6157760814249363
texas-christian,1950.0,247.0,156.0,7,3,0.6129032258064516
texas-christian,1951.0,253.0,161.0,8,3,0.6111111111111112
texas-christian,1952.0,257.0,165.0,8,3,0.6090047393364929
texas-christian,1953.0,260.0,172.0,8,3,0.6018518518518519
texas-christian,1954.0,264.0,178.0,8,3,0.5972850678733032
texas-christian,1955.0,273.0,180.0,9,3,0.6026490066225165
texas-christian,1956.0,281.0,183.0,10,4,0.6056034482758621
texas-christian,1957.0,286.0,187.0,10,4,0.6046511627906976
texas-christian,1958.0,294.0,189.0,11,4,0.6086956521739131
texas-christian,1959.0,302.0,192.0,12,4,0.611336032388664
texas-christian,1960.0,306.0,196.0,12,4,0.6095617529880478
texas-christian,1961.0,309.0,201.0,12,4,0.6058823529411764
texas-christian,1962.0,315.0,205.0,12,4,0.6057692307692307
texas-christian,1963.0,319.0,210.0,12,4,0.6030245746691871
texas-christian,1964.0,323.0,216.0,12,4,0.5992578849721707
texas-christian,1965.0,329.0,221.0,13,4,0.5981818181818181
texas-christian,1966.0,331.0,229.0,13,4,0.5910714285714286
texas-christian,1967.0,335.0,235.0,13,4,0.5877192982456141
texas-christian,1968.0,338.0,242.0,13,4,0.5827586206896552
texas-christian,1969.0,342.0,248.0,13,4,0.5796610169491525
texas-christian,1970.0,346.0,254.0,13,4,0.5766666666666667
texas-christian,1971.0,352.0,258.0,13,4,0.5770491803278689
texas-christian,1972.0,357.0,264.0,13,4,0.5748792270531401
texas-christian,1973.0,360.0,272.0,13,4,0.569620253164557
texas-christian,1974.0,361.0,282.0,13,4,0.5614307931570762
texas-christian,1975.0,362.0,292.0,13,4,0.5535168195718655
texas-christian,1976.0,362.0,303.0,13,4,0.544360902255639
texas-christian,1977.0,364.0,312.0,13,4,0.5384615384615384
texas-christian,1978.0,366.0,321.0,13,4,0.5327510917030568
texas-christian,1979.0,368.0,329.0,13,4,0.5279770444763271
texas-christian,1980.0,369.0,339.0,13,4,0.5211864406779662
texas-christian,1981.0,371.0,346.0,13,4,0.5174337517433751
texas-christian,1982.0,374.0,354.0,13,4,0.5137362637362637
texas-christian,1983.0,375.0,362.0,13,4,0.508819538670285
texas-christian,1984.0,383.0,366.0,14,4,0.5113484646194927
texas-christian,1985.0,386.0,374.0,14,4,0.5078947368421053
texas-christian,1986.0,389.0,382.0,14,4,0.5045395590142672
texas-christian,1987.0,394.0,388.0,14,4,0.5038363171355499
texas-christian,1988.0,398.0,395.0,14,4,0.501891551071879
texas-christian,1989.0,402.0,402.0,14,4,0.5
texas-christian,1990.0,407.0,408.0,14,4,0.49938650306748467
texas-christian,1991.0,414.0,412.0,14,4,0.5012106537530266
texas-christian,1992.0,416.0,420.0,14,4,0.49760765550239233
texas-christian,1993.0,420.0,427.0,14,4,0.49586776859504134
texas-christian,1994.0,427.0,432.0,15,4,0.4970896391152503
texas-christian,1995.0,433.0,437.0,15,4,0.49770114942528737
texas-christian,1996.0,437.0,444.0,15,4,0.4960272417707151
texas-christian,1997.0,438.0,454.0,15,4,0.4910313901345291
texas-christian,1998.0,445.0,459.0,16,5,0.4922566371681416
texas-christian,1999.0,453.0,463.0,17,6,0.4945414847161572
texas-christian,2e3,463.0,465.0,18,6,0.4989224137931034
texas-christian,2001.0,469.0,471.0,19,6,0.498936170212766
texas-christian,2002.0,479.0,473.0,20,7,0.5031512605042017
texas-christian,2003.0,490.0,475.0,21,7,0.5077720207253886
texas-christian,2004.0,495.0,481.0,21,7,0.507172131147541
texas-christian,2005.0,506.0,482.0,22,8,0.5121457489878543
texas-christian,2006.0,517.0,484.0,23,9,0.5164835164835165
texas-christian,2007.0,525.0,489.0,24,10,0.5177514792899408
texas-christian,2008.0,536.0,491.0,25,11,0.5219084712755598
texas-christian,2009.0,548.0,492.0,26,11,0.5269230769230769
texas-christian,2010.0,561.0,492.0,27,12,0.5327635327635327
texas-christian,2011.0,572.0,494.0,28,13,0.5365853658536586
texas-christian,2012.0,579.0,500.0,29,13,0.5366079703429101
texas-christian,2013.0,583.0,508.0,29,13,0.534372135655362
texas-christian,2014.0,595.0,509.0,30,14,0.5389492753623188
texas-christian,2015.0,606.0,511.0,31,15,0.5425246195165622
texas-christian,2016.0,612.0,518.0,32,15,0.5415929203539823
texas-tech,1932.0,10.0,2.0,0,0,0.8333333333333334
texas-tech,1933.0,18.0,3.0,0,0,0.8571428571428571
texas-tech,1934.0,25.0,5.0,0,0,0.8333333333333334
texas-tech,1935.0,30.0,8.0,0,0,0.7894736842105263
texas-tech,1936.0,35.0,12.0,0,0,0.7446808510638298
texas-tech,1937.0,43.0,16.0,1,0,0.7288135593220338
texas-tech,1938.0,53.0,17.0,2,0,0.7571428571428571
texas-tech,1939.0,58.0,22.0,2,0,0.725
texas-tech,1940.0,67.0,23.0,2,0,0.7444444444444445
texas-tech,1941.0,76.0,25.0,3,0,0.7524752475247525
texas-tech,1942.0,80.0,30.0,3,0,0.7272727272727273
texas-tech,1943.0,84.0,36.0,3,0,0.7
texas-tech,1944.0,88.0,43.0,3,0,0.6717557251908397
texas-tech,1945.0,91.0,48.0,3,0,0.6546762589928058
texas-tech,1946.0,99.0,51.0,3,0,0.66
texas-tech,1947.0,105.0,56.0,4,0,0.6521739130434783
texas-tech,1948.0,112.0,59.0,4,0,0.6549707602339181
texas-tech,1949.0,119.0,64.0,5,0,0.6502732240437158
texas-tech,1950.0,122.0,72.0,5,0,0.6288659793814433
texas-tech,1951.0,129.0,76.0,6,1,0.6292682926829268
texas-tech,1952.0,132.0,83.0,6,1,0.6139534883720931
texas-tech,1953.0,143.0,84.0,7,2,0.6299559471365639
texas-tech,1954.0,150.0,86.0,7,2,0.635593220338983
texas-tech,1955.0,157.0,89.0,8,2,0.6382113821138211
texas-tech,1956.0,159.0,96.0,8,2,0.6235294117647059
texas-tech,1957.0,161.0,104.0,8,2,0.6075471698113207
texas-tech,1958.0,164.0,111.0,8,2,0.5963636363636363
texas-tech,1959.0,168.0,117.0,8,2,0.5894736842105263
texas-tech,1960.0,171.0,123.0,8,2,0.5816326530612245
texas-tech,1961.0,175.0,129.0,8,2,0.5756578947368421
texas-tech,1962.0,176.0,138.0,8,2,0.5605095541401274
texas-tech,1963.0,181.0,143.0,8,2,0.558641975308642
texas-tech,1964.0,187.0,147.0,9,2,0.5598802395209581
texas-tech,1965.0,195.0,150.0,10,2,0.5652173913043478
texas-tech,1966.0,199.0,156.0,10,2,0.5605633802816902
texas-tech,1967.0,205.0,160.0,10,2,0.5616438356164384
texas-tech,1968.0,210.0,163.0,10,2,0.5630026809651475
texas-tech,1969.0,215.0,168.0,10,2,0.5613577023498695
texas-tech,1970.0,223.0,172.0,11,2,0.5645569620253165
texas-tech,1971.0,227.0,179.0,11,2,0.5591133004926109
texas-tech,1972.0,235.0,183.0,12,2,0.562200956937799
texas-tech,1973.0,246.0,184.0,13,3,0.5720930232558139
texas-tech,1974.0,252.0,188.0,14,3,0.5727272727272728
texas-tech,1975.0,258.0,193.0,14,3,0.5720620842572062
texas-tech,1976.0,268.0,195.0,15,3,0.5788336933045356
texas-tech,1977.0,275.0,200.0,16,3,0.5789473684210527
texas-tech,1978.0,282.0,204.0,16,3,0.5802469135802469
texas-tech,1979.0,285.0,210.0,16,3,0.5757575757575758
texas-tech,1980.0,290.0,216.0,16,3,0.5731225296442688
texas-tech,1981.0,291.0,225.0,16,3,0.563953488372093
texas-tech,1982.0,295.0,232.0,16,3,0.5597722960151803
texas-tech,1983.0,298.0,239.0,16,3,0.5549348230912476
texas-tech,1984.0,302.0,246.0,16,3,0.551094890510949
texas-tech,1985.0,306.0,253.0,16,3,0.5474060822898033
texas-tech,1986.0,313.0,258.0,17,3,0.5481611208406305
texas-tech,1987.0,319.0,262.0,17,3,0.5490533562822719
texas-tech,1988.0,324.0,268.0,17,3,0.5472972972972973
texas-tech,1989.0,333.0,271.0,18,4,0.5513245033112583
texas-tech,1990.0,337.0,278.0,18,4,0.5479674796747968
texas-tech,1991.0,343.0,283.0,18,4,0.547923322683706
texas-tech,1992.0,348.0,289.0,18,4,0.5463108320251178
texas-tech,1993.0,354.0,295.0,19,4,0.5454545454545454
texas-tech,1994.0,360.0,301.0,20,4,0.5446293494704992
texas-tech,1995.0,369.0,304.0,21,5,0.5482912332838039
texas-tech,1996.0,376.0,309.0,22,5,0.5489051094890511
texas-tech,1997.0,382.0,314.0,22,5,0.5488505747126436
texas-tech,1998.0,389.0,319.0,23,5,0.5494350282485876
texas-tech,1999.0,395.0,324.0,23,5,0.5493741307371349
texas-tech,2e3,402.0,330.0,24,5,0.5491803278688525
texas-tech,2001.0,409.0,335.0,25,5,0.5497311827956989
texas-tech,2002.0,418.0,340.0,26,6,0.5514511873350924
texas-tech,2003.0,426.0,345.0,27,7,0.5525291828793775
texas-tech,2004.0,434.0,349.0,28,8,0.5542784163473818
texas-tech,2005.0,443.0,352.0,29,8,0.5572327044025157
texas-tech,2006.0,451.0,357.0,30,9,0.5581683168316832
texas-tech,2007.0,460.0,361.0,31,10,0.5602923264311814
texas-tech,2008.0,471.0,363.0,32,10,0.564748201438849
texas-tech,2009.0,480.0,367.0,33,11,0.5667060212514758
texas-tech,2010.0,488.0,372.0,34,12,0.5674418604651162
texas-tech,2011.0,493.0,379.0,34,12,0.5653669724770642
texas-tech,2012.0,501.0,384.0,35,13,0.5661016949152542
texas-tech,2013.0,509.0,389.0,36,14,0.566815144766147
texas-tech,2014.0,513.0,397.0,36,14,0.5637362637362637
texas-tech,2015.0,520.0,403.0,37,14,0.5633802816901409
texas-tech,2016.0,525.0,410.0,37,14,0.5614973262032086
ucla,1928.0,4.0,4.0,0,0,0.5
ucla,1929.0,8.0,8.0,0,0,0.5
ucla,1930.0,11.0,13.0,0,0,0.4583333333333333
ucla,1931.0,14.0,17.0,0,0,0.45161290322580644
ucla,1932.0,20.0,21.0,0,0,0.4878048780487805
ucla,1933.0,26.0,25.0,0,0,0.5098039215686274
ucla,1934.0,33.0,28.0,0,0,0.5409836065573771
ucla,1935.0,41.0,30.0,0,0,0.5774647887323944
ucla,1936.0,47.0,33.0,0,0,0.5875
ucla,1937.0,49.0,39.0,0,0,0.5568181818181818
ucla,1938.0,56.0,43.0,0,0,0.5656565656565656
ucla,1939.0,62.0,43.0,0,0,0.5904761904761905
ucla,1940.0,63.0,52.0,0,0,0.5478260869565217
ucla,1941.0,68.0,57.0,0,0,0.544
ucla,1942.0,75.0,61.0,1,0,0.5514705882352942
ucla,1943.0,76.0,69.0,1,0,0.5241379310344828
ucla,1944.0,80.0,74.0,1,0,0.5194805194805194
ucla,1945.0,85.0,78.0,1,0,0.5214723926380368
ucla,1946.0,95.0,79.0,2,0,0.5459770114942529
ucla,1947.0,100.0,83.0,2,0,0.546448087431694
ucla,1948.0,103.0,90.0,2,0,0.533678756476684
ucla,1949.0,109.0,93.0,2,0,0.5396039603960396
ucla,1950.0,115.0,96.0,2,0,0.5450236966824644
ucla,1951.0,120.0,99.0,2,0,0.547945205479452
ucla,1952.0,128.0,100.0,2,0,0.5614035087719298
ucla,1953.0,136.0,102.0,3,0,0.5714285714285714
ucla,1954.0,145.0,102.0,3,0,0.5870445344129555
ucla,1955.0,154.0,104.0,4,0,0.5968992248062015
ucla,1956.0,161.0,107.0,4,0,0.6007462686567164
ucla,1957.0,169.0,109.0,4,0,0.6079136690647482
ucla,1958.0,172.0,115.0,4,0,0.5993031358885017
ucla,1959.0,177.0,119.0,4,0,0.597972972972973
ucla,1960.0,184.0,121.0,4,0,0.6032786885245902
ucla,1961.0,191.0,125.0,5,0,0.6044303797468354
ucla,1962.0,195.0,131.0,5,0,0.598159509202454
ucla,1963.0,197.0,139.0,5,0,0.5863095238095238
ucla,1964.0,201.0,145.0,5,0,0.5809248554913294
ucla,1965.0,209.0,147.0,6,1,0.5870786516853933
ucla,1966.0,218.0,148.0,6,1,0.5956284153005464
ucla,1967.0,225.0,150.0,6,1,0.6
ucla,1968.0,228.0,157.0,6,1,0.5922077922077922
ucla,1969.0,236.0,158.0,6,1,0.5989847715736041
ucla,1970.0,242.0,163.0,6,1,0.5975308641975309
ucla,1971.0,244.0,170.0,6,1,0.5893719806763285
ucla,1972.0,252.0,173.0,6,1,0.5929411764705882
ucla,1973.0,261.0,175.0,6,1,0.5986238532110092
ucla,1974.0,267.0,178.0,6,1,0.6
ucla,1975.0,276.0,180.0,7,2,0.6052631578947368
ucla,1976.0,285.0,182.0,8,2,0.6102783725910065
ucla,1977.0,292.0,186.0,8,2,0.6108786610878661
ucla,1978.0,300.0,189.0,9,2,0.6134969325153374
ucla,1979.0,305.0,195.0,9,2,0.61
ucla,1980.0,314.0,197.0,9,2,0.6144814090019569
ucla,1981.0,321.0,201.0,10,2,0.6149425287356322
ucla,1982.0,331.0,202.0,11,3,0.6210131332082551
ucla,1983.0,338.0,206.0,12,4,0.6213235294117647
ucla,1984.0,347.0,209.0,13,5,0.6241007194244604
ucla,1985.0,356.0,211.0,14,6,0.6278659611992945
ucla,1986.0,364.0,214.0,15,7,0.629757785467128
ucla,1987.0,374.0,216.0,16,8,0.6338983050847458
ucla,1988.0,384.0,218.0,17,9,0.6378737541528239
ucla,1989.0,387.0,225.0,17,9,0.6323529411764706
ucla,1990.0,392.0,231.0,17,9,0.6292134831460674
ucla,1991.0,401.0,234.0,18,10,0.631496062992126
ucla,1992.0,407.0,239.0,18,10,0.6300309597523219
ucla,1993.0,415.0,243.0,19,10,0.6306990881458967
ucla,1994.0,420.0,249.0,19,10,0.6278026905829597
ucla,1995.0,427.0,254.0,20,10,0.6270190895741556
ucla,1996.0,432.0,260.0,20,10,0.6242774566473989
ucla,1997.0,442.0,262.0,21,11,0.6278409090909091
ucla,1998.0,452.0,264.0,22,11,0.6312849162011173
ucla,1999.0,456.0,271.0,22,11,0.6272352132049519
ucla,2e3,462.0,277.0,23,11,0.625169147496617
ucla,2001.0,469.0,281.0,23,11,0.6253333333333333
ucla,2002.0,477.0,286.0,24,12,0.6251638269986893
ucla,2003.0,483.0,293.0,25,12,0.6224226804123711
ucla,2004.0,489.0,299.0,26,12,0.6205583756345178
ucla,2005.0,499.0,301.0,27,13,0.62375
ucla,2006.0,506.0,307.0,28,13,0.6223862238622386
ucla,2007.0,512.0,314.0,29,13,0.6198547215496368
ucla,2008.0,516.0,322.0,29,13,0.6157517899761337
ucla,2009.0,523.0,328.0,30,14,0.6145710928319624
ucla,2010.0,527.0,336.0,30,14,0.6106604866743917
ucla,2011.0,533.0,344.0,31,14,0.6077537058152793
ucla,2012.0,542.0,349.0,32,14,0.6083052749719416
ucla,2013.0,552.0,352.0,33,15,0.6106194690265486
ucla,2014.0,562.0,355.0,34,16,0.6128680479825518
ucla,2015.0,570.0,360.0,35,16,0.6129032258064516
ucla,2016.0,574.0,368.0,35,16,0.6093418259023354
utah,1905.0,6.0,2.0,0,0,0.75
utah,1906.0,10.0,3.0,0,0,0.7692307692307693
utah,1907.0,16.0,6.0,0,0,0.7272727272727273
utah,1908.0,19.0,8.0,0,0,0.7037037037037037
utah,1910.0,23.0,10.0,0,0,0.696969696969697
utah,1911.0,28.0,11.0,0,0,0.717948717948718
utah,1912.0,33.0,12.0,0,0,0.7333333333333333
utah,1913.0,35.0,16.0,0,0,0.6862745098039216
utah,1914.0,38.0,19.0,0,0,0.6666666666666666
utah,1915.0,43.0,21.0,0,0,0.671875
utah,1916.0,46.0,23.0,0,0,0.6666666666666666
utah,1917.0,48.0,27.0,0,0,0.64
utah,1919.0,53.0,29.0,0,0,0.6463414634146342
utah,1920.0,54.0,34.0,0,0,0.6136363636363636
utah,1921.0,57.0,36.0,0,0,0.6129032258064516
utah,1922.0,64.0,37.0,0,0,0.6336633663366337
utah,1923.0,68.0,40.0,0,0,0.6296296296296297
utah,1924.0,71.0,44.0,0,0,0.6173913043478261
utah,1925.0,77.0,46.0,0,0,0.6260162601626016
utah,1926.0,84.0,46.0,0,0,0.6461538461538462
utah,1927.0,87.0,49.0,0,0,0.6397058823529411
utah,1928.0,92.0,49.0,0,0,0.6524822695035462
utah,1929.0,99.0,49.0,0,0,0.668918918918919
utah,1930.0,107.0,49.0,0,0,0.6858974358974359
utah,1931.0,114.0,51.0,0,0,0.6909090909090909
utah,1932.0,120.0,52.0,0,0,0.6976744186046512
utah,1933.0,125.0,55.0,0,0,0.6944444444444444
utah,1934.0,130.0,58.0,0,0,0.6914893617021277
utah,1935.0,134.0,61.0,0,0,0.6871794871794872
utah,1936.0,140.0,64.0,0,0,0.6862745098039216
utah,1937.0,145.0,67.0,0,0,0.6839622641509434
utah,1938.0,152.0,68.0,1,1,0.6909090909090909
utah,1939.0,158.0,69.0,1,1,0.6960352422907489
utah,1940.0,165.0,71.0,1,1,0.6991525423728814
utah,1941.0,171.0,71.0,1,1,0.7066115702479339
utah,1942.0,177.0,74.0,1,1,0.7051792828685259
utah,1943.0,177.0,81.0,1,1,0.686046511627907
utah,1944.0,182.0,83.0,1,1,0.6867924528301886
utah,1945.0,186.0,87.0,1,1,0.6813186813186813
utah,1946.0,194.0,90.0,1,1,0.6830985915492958
utah,1947.0,202.0,91.0,1,1,0.689419795221843
utah,1948.0,210.0,92.0,1,1,0.695364238410596
utah,1949.0,212.0,99.0,1,1,0.6816720257234726
utah,1950.0,215.0,103.0,1,1,0.6761006289308176
utah,1951.0,222.0,107.0,1,1,0.6747720364741642
utah,1952.0,228.0,110.0,1,1,0.6745562130177515
utah,1953.0,236.0,112.0,1,1,0.6781609195402298
utah,1954.0,240.0,119.0,1,1,0.6685236768802229
utah,1955.0,246.0,122.0,1,1,0.6684782608695652
utah,1956.0,251.0,127.0,1,1,0.6640211640211641
utah,1957.0,257.0,131.0,1,1,0.6623711340206185
utah,1958.0,261.0,138.0,1,1,0.6541353383458647
utah,1959.0,266.0,143.0,1,1,0.6503667481662592
utah,1960.0,273.0,146.0,1,1,0.6515513126491647
utah,1961.0,279.0,150.0,1,1,0.6503496503496503
utah,1962.0,283.0,155.0,1,1,0.6461187214611872
utah,1963.0,287.0,161.0,1,1,0.640625
utah,1964.0,296.0,163.0,2,2,0.644880174291939
utah,1965.0,299.0,170.0,2,2,0.6375266524520256
utah,1966.0,304.0,175.0,2,2,0.6346555323590815
utah,1967.0,308.0,182.0,2,2,0.6285714285714286
utah,1968.0,311.0,189.0,2,2,0.622
utah,1969.0,319.0,191.0,2,2,0.6254901960784314
utah,1970.0,325.0,195.0,2,2,0.625
utah,1971.0,328.0,203.0,2,2,0.6177024482109228
utah,1972.0,334.0,208.0,2,2,0.6162361623616236
utah,1973.0,341.0,213.0,2,2,0.6155234657039711
utah,1974.0,342.0,223.0,2,2,0.6053097345132743
utah,1975.0,343.0,233.0,2,2,0.5954861111111112
utah,1976.0,346.0,241.0,2,2,0.5894378194207837
utah,1977.0,349.0,249.0,2,2,0.5836120401337793
utah,1978.0,357.0,252.0,2,2,0.5862068965517241
utah,1979.0,363.0,258.0,2,2,0.5845410628019324
utah,1980.0,368.0,263.0,2,2,0.5832012678288431
utah,1981.0,376.0,265.0,2,2,0.5865834633385335
utah,1982.0,381.0,271.0,2,2,0.5843558282208589
utah,1983.0,386.0,277.0,2,2,0.5822021116138764
utah,1984.0,392.0,282.0,2,2,0.5816023738872403
utah,1985.0,400.0,286.0,2,2,0.5830903790087464
utah,1986.0,402.0,295.0,2,2,0.5767575322812052
utah,1987.0,407.0,302.0,2,2,0.5740479548660085
utah,1988.0,413.0,307.0,2,2,0.5736111111111111
utah,1989.0,417.0,315.0,2,2,0.569672131147541
utah,1990.0,421.0,322.0,2,2,0.566621803499327
utah,1991.0,428.0,327.0,2,2,0.5668874172185431
utah,1992.0,434.0,333.0,3,2,0.5658409387222947
utah,1993.0,441.0,339.0,4,2,0.5653846153846154
utah,1994.0,451.0,341.0,5,3,0.5694444444444444
